-0.98	0.5101363975
-0.96	0.5204611875
-0.94	0.5309457545
-0.92	0.5416115624
-0.9	0.5524711008
-0.88	0.5635299635
-0.86	0.5747885297
-0.84	0.5862433
-0.82	0.5978879349
-0.8	0.6097140372
-0.78	0.6217117193
-0.76	0.6338699906
-0.74	0.6461769965
-0.72	0.6586201383
-0.7	0.6711861004
-0.68	0.6838608066
-0.66	0.6966293272
-0.64	0.7094757527
-0.62	0.722383051
-0.6	0.7353329206
-0.58	0.7483056504
-0.56	0.7612799956
-0.54	0.7742330775
-0.52	0.7871403108
-0.5	0.7999753664
-0.48	0.8127101681
-0.46	0.8253149284
-0.44	0.837758222
-0.42	0.8500070972
-0.4	0.8620272241
-0.38	0.8737830765
-0.36	0.8852381468
-0.34	0.896355188
-0.32	0.9070964814
-0.3	0.9174241251
-0.28	0.9273003383
-0.26	0.9366877777
-0.24	0.9455498619
-0.22	0.9538510971
-0.2	0.9615574013
-0.18	0.9686364228
-0.16	0.9750578456
-0.14	0.9807936816
-0.12	0.9858185424
-0.1	0.9901098882
-0.08	0.9936482515
-0.06	0.9964174305
-0.04	0.9984046516
-0.02	0.9996006973
6.175615574e-16	1
0.02	0.9996006973
0.04	0.9984046516
0.06	0.9964174305
0.08	0.9936482515
0.1	0.9901098882
0.12	0.9858185424
0.14	0.9807936816
0.16	0.9750578456
0.18	0.9686364228
0.2	0.9615574013
0.22	0.9538510971
0.24	0.9455498619
0.26	0.9366877777
0.28	0.9273003383
0.3	0.9174241251
0.32	0.9070964814
0.34	0.896355188
0.36	0.8852381468
0.38	0.8737830765
0.4	0.8620272241
0.42	0.8500070972
0.44	0.837758222
0.46	0.8253149284
0.48	0.8127101681
0.5	0.7999753664
0.52	0.7871403108
0.54	0.7742330775
0.56	0.7612799956
0.58	0.7483056504
0.6	0.7353329206
0.62	0.722383051
0.64	0.7094757527
0.66	0.6966293272
0.68	0.6838608066
0.7	0.6711861004
0.72	0.6586201383
0.74	0.6461769965
0.76	0.6338699906
0.78	0.6217117193
0.8	0.6097140372
0.82	0.5978879349
0.84	0.5862433
0.86	0.5747885297
0.88	0.5635299635
0.9	0.5524711008
0.92	0.5416115624
0.94	0.5309457545
0.96	0.5204611875
0.98	0.5101363975
1	0.4999384161
