-0.98	0.5119573851
-0.96	0.519707979
-0.94	0.5282420881
-0.92	0.5375007547
-0.9	0.5474262626
-0.88	0.5579621366
-0.86	0.5690531426
-0.84	0.5806452881
-0.82	0.5926858214
-0.8	0.6051232323
-0.78	0.6179072517
-0.76	0.6309888517
-0.74	0.6443202457
-0.72	0.6578548881
-0.7	0.6715474747
-0.68	0.6853539426
-0.66	0.6992314699
-0.64	0.713138476
-0.62	0.7270346214
-0.6	0.7408808081
-0.58	0.754639179
-0.56	0.7682731184
-0.54	0.7817472517
-0.52	0.7950274457
-0.5	0.8080808081
-0.48	0.8208756881
-0.46	0.833381676
-0.44	0.8455696032
-0.42	0.8574115426
-0.4	0.8688808081
-0.38	0.8799519547
-0.36	0.890600779
-0.34	0.9008043184
-0.32	0.9105408517
-0.3	0.919789899
-0.28	0.9285322214
-0.26	0.9367498214
-0.24	0.9444259426
-0.22	0.9515450699
-0.2	0.9580929293
-0.18	0.9640564881
-0.16	0.9694239547
-0.14	0.974184779
-0.12	0.9783296517
-0.1	0.9818505051
-0.08	0.9847405123
-0.06	0.9869940881
-0.04	0.9886068881
-0.02	0.9895758093
6.175615574e-16	0.9898989899
0.02	0.9895758093
0.04	0.9886068881
0.06	0.9869940881
0.08	0.9847405123
0.1	0.9818505051
0.12	0.9783296517
0.14	0.974184779
0.16	0.9694239547
0.18	0.9640564881
0.2	0.9580929293
0.22	0.9515450699
0.24	0.9444259426
0.26	0.9367498214
0.28	0.9285322214
0.3	0.919789899
0.32	0.9105408517
0.34	0.9008043184
0.36	0.890600779
0.38	0.8799519547
0.4	0.8688808081
0.42	0.8574115426
0.44	0.8455696032
0.46	0.833381676
0.48	0.8208756881
0.5	0.8080808081
0.52	0.7950274457
0.54	0.7817472517
0.56	0.7682731184
0.58	0.754639179
0.6	0.7408808081
0.62	0.7270346214
0.64	0.713138476
0.66	0.6992314699
0.68	0.6853539426
0.7	0.6715474747
0.72	0.6578548881
0.74	0.6443202457
0.76	0.6309888517
0.78	0.6179072517
0.8	0.6051232323
0.82	0.5926858214
0.84	0.5806452881
0.86	0.5690531426
0.88	0.5579621366
0.9	0.5474262626
0.92	0.5375007547
0.94	0.5282420881
0.96	0.519707979
0.98	0.5119573851
1	0.5050505051
