-0.98	0.5061539027
-0.96	0.5132588235
-0.94	0.5212489253
-0.92	0.5300597285
-0.9	0.5396281109
-0.88	0.5498923077
-0.86	0.5607919118
-0.84	0.5722678733
-0.82	0.5842625
-0.8	0.596719457
-0.78	0.609583767
-0.76	0.62280181
-0.74	0.6363213235
-0.72	0.6500914027
-0.7	0.6640625
-0.68	0.6781864253
-0.66	0.6924163462
-0.64	0.7067067873
-0.62	0.7210136312
-0.6	0.7352941176
-0.58	0.7495068439
-0.56	0.7636117647
-0.54	0.7775701923
-0.52	0.7913447964
-0.5	0.8048996041
-0.48	0.8182
-0.46	0.8312127262
-0.44	0.8439058824
-0.42	0.8562489253
-0.4	0.8682126697
-0.38	0.8797692873
-0.36	0.8908923077
-0.34	0.9015566176
-0.32	0.9117384615
-0.3	0.9214154412
-0.28	0.9305665158
-0.26	0.9391720023
-0.24	0.9472135747
-0.22	0.9546742647
-0.2	0.9615384615
-0.18	0.9677919118
-0.16	0.9734217195
-0.14	0.9784163462
-0.12	0.9827656109
-0.1	0.98646069
-0.08	0.9894941176
-0.06	0.9918597851
-0.04	0.9935529412
-0.02	0.9945701923
6.175615574e-16	0.9949095023
0.02	0.9945701923
0.04	0.9935529412
0.06	0.9918597851
0.08	0.9894941176
0.1	0.98646069
0.12	0.9827656109
0.14	0.9784163462
0.16	0.9734217195
0.18	0.9677919118
0.2	0.9615384615
0.22	0.9546742647
0.24	0.9472135747
0.26	0.9391720023
0.28	0.9305665158
0.3	0.9214154412
0.32	0.9117384615
0.34	0.9015566176
0.36	0.8908923077
0.38	0.8797692873
0.4	0.8682126697
0.42	0.8562489253
0.44	0.8439058824
0.46	0.8312127262
0.48	0.8182
0.5	0.8048996041
0.52	0.7913447964
0.54	0.7775701923
0.56	0.7636117647
0.58	0.7495068439
0.6	0.7352941176
0.62	0.7210136312
0.64	0.7067067873
0.66	0.6924163462
0.68	0.6781864253
0.7	0.6640625
0.72	0.6500914027
0.74	0.6363213235
0.76	0.62280181
0.78	0.609583767
0.8	0.596719457
0.82	0.5842625
0.84	0.5722678733
0.86	0.5607919118
0.88	0.5498923077
0.9	0.5396281109
0.92	0.5300597285
0.94	0.5212489253
0.96	0.5132588235
0.98	0.5061539027
1	0.5
