-0.98	0.5106108555
-0.96	0.5211415744
-0.94	0.5316882815
-0.92	0.5423215104
-0.9	0.5530911406
-0.88	0.5640305662
-0.86	0.5751601821
-0.84	0.5864902689
-0.82	0.5980233516
-0.8	0.6097560976
-0.78	0.6216808195
-0.76	0.6337866375
-0.74	0.6460603533
-0.72	0.6584870832
-0.7	0.6710506917
-0.68	0.6837340636
-0.66	0.6965192479
-0.64	0.709387504
-0.62	0.7223192762
-0.6	0.7352941176
-0.58	0.7482905866
-0.56	0.7612861282
-0.54	0.7742569584
-0.52	0.7871779598
-0.5	0.8000225999
-0.48	0.8127628778
-0.46	0.8253693055
-0.44	0.8378109261
-0.42	0.8500553725
-0.4	0.8620689655
-0.38	0.8738168514
-0.36	0.8852631779
-0.34	0.8963713044
-0.32	0.9071040444
-0.3	0.9174239358
-0.28	0.9272935337
-0.26	0.936675722
-0.24	0.9455340378
-0.22	0.9538330036
-0.2	0.9615384615
-0.18	0.9686179044
-0.16	0.9750407987
-0.14	0.9807788935
-0.12	0.9858065116
-0.1	0.9901008172
-0.08	0.9936420571
-0.06	0.9964137711
-0.04	0.9984029684
-0.02	0.9996002679
6.175615574e-16	1
0.02	0.9996002679
0.04	0.9984029684
0.06	0.9964137711
0.08	0.9936420571
0.1	0.9901008172
0.12	0.9858065116
0.14	0.9807788935
0.16	0.9750407987
0.18	0.9686179044
0.2	0.9615384615
0.22	0.9538330036
0.24	0.9455340378
0.26	0.936675722
0.28	0.9272935337
0.3	0.9174239358
0.32	0.9071040444
0.34	0.8963713044
0.36	0.8852631779
0.38	0.8738168514
0.4	0.8620689655
0.42	0.8500553725
0.44	0.8378109261
0.46	0.8253693055
0.48	0.8127628778
0.5	0.8000225999
0.52	0.7871779598
0.54	0.7742569584
0.56	0.7612861282
0.58	0.7482905866
0.6	0.7352941176
0.62	0.7223192762
0.64	0.709387504
0.66	0.6965192479
0.68	0.6837340636
0.7	0.6710506917
0.72	0.6584870832
0.74	0.6460603533
0.76	0.6337866375
0.78	0.6216808195
0.8	0.6097560976
0.82	0.5980233516
0.84	0.5864902689
0.86	0.5751601821
0.88	0.5640305662
0.9	0.5530911406
0.92	0.5423215104
0.94	0.5316882815
0.96	0.5211415744
0.98	0.5106108555
1	0.5
