-0.98	0.04854072398
-0.96	0.05841628959
-0.94	0.06808823529
-0.92	0.07755656109
-0.9	0.08682126697
-0.88	0.09588235294
-0.86	0.104739819
-0.84	0.1133936652
-0.82	0.1218438914
-0.8	0.1300904977
-0.78	0.1381334842
-0.76	0.1459728507
-0.74	0.1536085973
-0.72	0.161040724
-0.7	0.1682692308
-0.68	0.1752941176
-0.66	0.1821153846
-0.64	0.1887330317
-0.62	0.1951470588
-0.6	0.2013574661
-0.58	0.2073642534
-0.56	0.2131674208
-0.54	0.2187669683
-0.52	0.2241628959
-0.5	0.2293552036
-0.48	0.2343438914
-0.46	0.2391289593
-0.44	0.2437104072
-0.42	0.2480882353
-0.4	0.2522624434
-0.38	0.2562330317
-0.36	0.26
-0.34	0.2635633484
-0.32	0.2669230769
-0.3	0.2700791855
-0.28	0.2730316742
-0.26	0.275780543
-0.24	0.2783257919
-0.22	0.2806674208
-0.2	0.2828054299
-0.18	0.284739819
-0.16	0.2864705882
-0.14	0.2879977376
-0.12	0.289321267
-0.1	0.2904411765
-0.08	0.2913574661
-0.06	0.2920701357
-0.04	0.2925791855
-0.02	0.2928846154
6.175615574e-16	0.2929864253
0.02	0.2928846154
0.04	0.2925791855
0.06	0.2920701357
0.08	0.2913574661
0.1	0.2904411765
0.12	0.289321267
0.14	0.2879977376
0.16	0.2864705882
0.18	0.284739819
0.2	0.2828054299
0.22	0.2806674208
0.24	0.2783257919
0.26	0.275780543
0.28	0.2730316742
0.3	0.2700791855
0.32	0.2669230769
0.34	0.2635633484
0.36	0.26
0.38	0.2562330317
0.4	0.2522624434
0.42	0.2480882353
0.44	0.2437104072
0.46	0.2391289593
0.48	0.2343438914
0.5	0.2293552036
0.52	0.2241628959
0.54	0.2187669683
0.56	0.2131674208
0.58	0.2073642534
0.6	0.2013574661
0.62	0.1951470588
0.64	0.1887330317
0.66	0.1821153846
0.68	0.1752941176
0.7	0.1682692308
0.72	0.161040724
0.74	0.1536085973
0.76	0.1459728507
0.78	0.1381334842
0.8	0.1300904977
0.82	0.1218438914
0.84	0.1133936652
0.86	0.104739819
0.88	0.09588235294
0.9	0.08682126697
0.92	0.07755656109
0.94	0.06808823529
0.96	0.05841628959
0.98	0.04854072398
1	0.03846153846
