-0.98	0.1072984122
-0.96	0.156997043
-0.94	0.1904014991
-0.92	0.2101160246
-0.9	0.2185163634
-0.88	0.2177608451
-0.86	0.2098012313
-0.84	0.1963933256
-0.82	0.1791073427
-0.8	0.1593380416
-0.78	0.138314618
-0.76	0.1171103604
-0.74	0.09665206646
-0.72	0.07772922145
-0.7	0.06100293818
-0.68	0.04701465865
-0.66	0.03619461719
-0.64	0.02887006528
-0.62	0.02527325788
-0.6	0.02554920144
-0.58	0.02976316347
-0.56	0.03790794376
-0.54	0.0499109071
-0.52	0.06564077771
-0.5	0.08491419521
-0.48	0.1075020322
-0.46	0.1331354735
-0.44	0.1615118568
-0.42	0.1923002752
-0.4	0.2251469411
-0.38	0.2596803118
-0.36	0.2955159768
-0.34	0.3322613063
-0.32	0.3695198622
-0.3	0.4068955691
-0.28	0.4439966489
-0.26	0.4804393153
-0.24	0.5158512311
-0.22	0.5498747262
-0.2	0.5821697777
-0.18	0.6124167515
-0.16	0.6403189057
-0.14	0.665604655
-0.12	0.6880295975
-0.1	0.7073783024
-0.08	0.7234658597
-0.06	0.7361391914
-0.04	0.7452781244
-0.02	0.7507962247
6.175615574e-16	0.7526413934
0.02	0.7507962247
0.04	0.7452781244
0.06	0.7361391914
0.08	0.7234658597
0.1	0.7073783024
0.12	0.6880295975
0.14	0.665604655
0.16	0.6403189057
0.18	0.6124167515
0.2	0.5821697777
0.22	0.5498747262
0.24	0.5158512311
0.26	0.4804393153
0.28	0.4439966489
0.3	0.4068955691
0.32	0.3695198622
0.34	0.3322613063
0.36	0.2955159768
0.38	0.2596803118
0.4	0.2251469411
0.42	0.1923002752
0.44	0.1615118568
0.46	0.1331354735
0.48	0.1075020322
0.5	0.08491419521
0.52	0.06564077771
0.54	0.0499109071
0.56	0.03790794376
0.58	0.02976316347
0.6	0.02554920144
0.62	0.02527325788
0.64	0.02887006528
0.66	0.03619461719
0.68	0.04701465865
0.7	0.06100293818
0.72	0.07772922145
0.74	0.09665206646
0.76	0.1171103604
0.78	0.138314618
0.8	0.1593380416
0.82	0.1791073427
0.84	0.1963933256
0.86	0.2098012313
0.88	0.2177608451
0.9	0.2185163634
0.92	0.2101160246
0.94	0.1904014991
0.96	0.156997043
0.98	0.1072984122
1	0.03846153846
